GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-BTH_RS13435	3284.34228872069	-1.47587757369862	0.230315548375885	-6.40806747137157	1.47375691555668e-10	6.45826545371670e-09
gene-BTH_RS05505	7228.22741765911	-1.11488530092343	0.1740750220008	-6.40462536272616	1.50739054352049e-10	6.54089269178596e-09
gene-BTH_RS05385	517.391149018896	-1.93698058916076	0.302519147752736	-6.40283632804607	1.52516667682816e-10	6.55377447732177e-09
gene-BTH_RS28470	7778.9097418612	-1.41043429316967	0.220631662152976	-6.39271027288794	1.62970883228503e-10	6.93566470355147e-09
gene-BTH_RS10735	455.845341870112	1.24416388693454	0.195878150086746	6.35172369344692	2.12915511168393e-10	8.97489573744101e-09
gene-BTH_RS01850	104.817895920623	-1.71093244666147	0.271155202194746	-6.30979023383318	2.79413916503249e-10	1.16668490041829e-08
gene-BTH_RS25595	906.762739883284	-1.06208146369787	0.169214351193456	-6.27654484508606	3.4617957063783e-10	1.43195399966639e-08
gene-BTH_RS08725	83.9607569763422	-3.13358765079784	0.502288102744555	-6.23862606674454	4.41430794542834e-10	1.7924520152721e-08
gene-BTH_RS10925	13105.2019488129	1.29129511569778	0.206961587417656	6.23929846987452	4.39537624143788e-10	1.7924520152721e-08
gene-BTH_RS28420	704.49346631121	-1.15970789152663	0.186104370484384	-6.23149197683102	4.62013660739459e-10	1.85897496584804e-08
MSTRG.1775.1	334.404697613783	-2.4064726865773	0.390584301906169	-6.1612119965728	7.21902690182315e-10	2.87850568175399e-08
gene-BTH_RS28840	503.493727932127	-1.50254818869013	0.243974610055697	-6.1586252288593	7.33791471824148e-10	2.89978665561936e-08
gene-BTH_RS26990	133.772216913152	-1.58711622029248	0.258758708384321	-6.13357606475305	8.59253053244667e-10	3.36553452536362e-08
gene-BTH_RS08575	980.837353129909	1.61849866798089	0.264072040910692	6.12900427625451	8.84307498306655e-10	3.43328507675899e-08
gene-BTH_RS28395	1104.48144632904	-1.30467026654568	0.216624612521504	-6.02272406334331	1.71505698425622e-09	6.60073235853743e-08
gene-BTH_RS03750	496.621607386576	-2.08705118694279	0.346832980579798	-6.01745307915608	1.77182648233219e-09	6.76043449207093e-08
